Wvlgth,Direct_normal_irradiance,Global_horizn_irradiance,Global_tilted_irradiance,Beam_normal_+circumsolar
.5910E+03,.1278E+01,.9867E+00,.9867E+00,.1278E+01
.5920E+03,.1261E+01,.9719E+00,.9719E+00,.1261E+01
.5930E+03,.1288E+01,.9931E+00,.9931E+00,.1288E+01
.5940E+03,.1279E+01,.9853E+00,.9853E+00,.1279E+01
.5950E+03,.1244E+01,.9571E+00,.9571E+00,.1244E+01
.5960E+03,.1306E+01,.1005E+01,.1005E+01,.1306E+01
.5970E+03,.1292E+01,.9936E+00,.9936E+00,.1292E+01
.5980E+03,.1294E+01,.9941E+00,.9941E+00,.1294E+01
.5990E+03,.1299E+01,.9978E+00,.9978E+00,.1299E+01
.6000E+03,.1307E+01,.1003E+01,.1003E+01,.1307E+01
.6010E+03,.1300E+01,.9977E+00,.9977E+00,.1300E+01
.6020E+03,.1292E+01,.9910E+00,.9910E+00,.1292E+01
.6030E+03,.1315E+01,.1008E+01,.1008E+01,.1315E+01
.6040E+03,.1337E+01,.1024E+01,.1024E+01,.1337E+01
.6050E+03,.1331E+01,.1019E+01,.1019E+01,.1331E+01
.6060E+03,.1327E+01,.1016E+01,.1016E+01,.1327E+01
.6070E+03,.1342E+01,.1027E+01,.1027E+01,.1342E+01
.6080E+03,.1329E+01,.1016E+01,.1016E+01,.1329E+01
.6090E+03,.1332E+01,.1018E+01,.1018E+01,.1332E+01
.6100E+03,.1321E+01,.1009E+01,.1009E+01,.1321E+01
.6110E+03,.1329E+01,.1015E+01,.1015E+01,.1329E+01
.6120E+03,.1325E+01,.1011E+01,.1011E+01,.1325E+01
.6130E+03,.1309E+01,.9981E+00,.9981E+00,.1309E+01
.6140E+03,.1291E+01,.9841E+00,.9841E+00,.1291E+01
.6150E+03,.1320E+01,.1006E+01,.1006E+01,.1320E+01
.6160E+03,.1277E+01,.9722E+00,.9722E+00,.1277E+01
.6170E+03,.1274E+01,.9700E+00,.9700E+00,.1274E+01
.6180E+03,.1323E+01,.1007E+01,.1007E+01,.1323E+01
.6190E+03,.1310E+01,.9962E+00,.9962E+00,.1310E+01
.6200E+03,.1318E+01,.1002E+01,.1002E+01,.1318E+01
.6210E+03,.1318E+01,.1001E+01,.1001E+01,.1318E+01
.6220E+03,.1293E+01,.9817E+00,.9817E+00,.1293E+01
.6230E+03,.1265E+01,.9594E+00,.9594E+00,.1265E+01
.6240E+03,.1248E+01,.9463E+00,.9463E+00,.1248E+01
.6250E+03,.1254E+01,.9504E+00,.9504E+00,.1254E+01
.6260E+03,.1274E+01,.9655E+00,.9655E+00,.1274E+01
.6270E+03,.1288E+01,.9753E+00,.9753E+00,.1288E+01
.6280E+03,.1217E+01,.9199E+00,.9199E+00,.1217E+01
.6290E+03,.1264E+01,.9558E+00,.9558E+00,.1264E+01
.6300E+03,.1241E+01,.9375E+00,.9375E+00,.1241E+01
.6310E+03,.1267E+01,.9577E+00,.9577E+00,.1267E+01
.6320E+03,.1249E+01,.9432E+00,.9432E+00,.1249E+01
.6330E+03,.1290E+01,.9741E+00,.9741E+00,.1290E+01
.6340E+03,.1278E+01,.9652E+00,.9652E+00,.1278E+01
.6350E+03,.1297E+01,.9792E+00,.9792E+00,.1297E+01
.6360E+03,.1280E+01,.9653E+00,.9653E+00,.1280E+01
.6370E+03,.1299E+01,.9798E+00,.9798E+00,.1299E+01
.6380E+03,.1313E+01,.9894E+00,.9894E+00,.1313E+01
.6390E+03,.1299E+01,.9785E+00,.9785E+00,.1299E+01
.6400E+03,.1287E+01,.9694E+00,.9694E+00,.1287E+01
.6410E+03,.1286E+01,.9687E+00,.9687E+00,.1286E+01
.6420E+03,.1281E+01,.9643E+00,.9643E+00,.1281E+01
.6430E+03,.1297E+01,.9760E+00,.9760E+00,.1297E+01
.6440E+03,.1294E+01,.9728E+00,.9728E+00,.1294E+01
.6450E+03,.1294E+01,.9728E+00,.9728E+00,.1294E+01
.6460E+03,.1258E+01,.9450E+00,.9450E+00,.1258E+01
.6470E+03,.1235E+01,.9265E+00,.9265E+00,.1235E+01
.6480E+03,.1232E+01,.9239E+00,.9239E+00,.1232E+01
.6490E+03,.1210E+01,.9073E+00,.9073E+00,.1210E+01
.6500E+03,.1228E+01,.9205E+00,.9205E+00,.1228E+01
.6510E+03,.1283E+01,.9619E+00,.9619E+00,.1283E+01
.6520E+03,.1213E+01,.9080E+00,.9080E+00,.1213E+01
.6530E+03,.1266E+01,.9481E+00,.9481E+00,.1266E+01
.6540E+03,.1253E+01,.9380E+00,.9380E+00,.1253E+01
.6550E+03,.1200E+01,.8974E+00,.8974E+00,.1200E+01
.6560E+03,.1066E+01,.7970E+00,.7970E+00,.1066E+01
.6570E+03,.1093E+01,.8171E+00,.8171E+00,.1093E+01
.6580E+03,.1228E+01,.9179E+00,.9179E+00,.1228E+01
.6590E+03,.1236E+01,.9236E+00,.9236E+00,.1236E+01
.6600E+03,.1236E+01,.9229E+00,.9229E+00,.1236E+01
.6610E+03,.1237E+01,.9232E+00,.9232E+00,.1237E+01
.6620E+03,.1234E+01,.9204E+00,.9204E+00,.1234E+01
.6630E+03,.1215E+01,.9060E+00,.9060E+00,.1215E+01
.6640E+03,.1239E+01,.9239E+00,.9239E+00,.1239E+01
.6650E+03,.1245E+01,.9285E+00,.9285E+00,.1245E+01
.6660E+03,.1252E+01,.9335E+00,.9335E+00,.1252E+01
.6670E+03,.1255E+01,.9351E+00,.9351E+00,.1255E+01
.6680E+03,.1257E+01,.9368E+00,.9368E+00,.1257E+01
.6690E+03,.1278E+01,.9516E+00,.9516E+00,.1278E+01
.6700E+03,.1273E+01,.9479E+00,.9479E+00,.1273E+01
.6710E+03,.1273E+01,.9476E+00,.9476E+00,.1273E+01
.6720E+03,.1263E+01,.9395E+00,.9395E+00,.1263E+01
.6730E+03,.1282E+01,.9536E+00,.9536E+00,.1282E+01
.6740E+03,.1278E+01,.9500E+00,.9500E+00,.1278E+01
.6750E+03,.1266E+01,.9413E+00,.9413E+00,.1266E+01
.6760E+03,.1275E+01,.9475E+00,.9475E+00,.1275E+01
.6770E+03,.1263E+01,.9378E+00,.9378E+00,.1263E+01
.6780E+03,.1266E+01,.9399E+00,.9399E+00,.1266E+01
.6790E+03,.1246E+01,.9246E+00,.9246E+00,.1246E+01
.6800E+03,.1256E+01,.9320E+00,.9320E+00,.1256E+01
.6810E+03,.1249E+01,.9260E+00,.9260E+00,.1249E+01
.6820E+03,.1248E+01,.9249E+00,.9249E+00,.1248E+01
.6830E+03,.1246E+01,.9231E+00,.9231E+00,.1246E+01
.6840E+03,.1240E+01,.9183E+00,.9183E+00,.1240E+01
.6850E+03,.1251E+01,.9265E+00,.9265E+00,.1251E+01
.6860E+03,.1244E+01,.9208E+00,.9208E+00,.1244E+01
.6870E+03,.9005E+00,.6621E+00,.6621E+00,.9005E+00
.6880E+03,.1021E+01,.7521E+00,.7521E+00,.1021E+01
.6890E+03,.1023E+01,.7537E+00,.7537E+00,.1023E+01
.6900E+03,.1061E+01,.7821E+00,.7821E+00,.1061E+01
.6910E+03,.1101E+01,.8120E+00,.8120E+00,.1101E+01
.6920E+03,.1121E+01,.8270E+00,.8270E+00,.1121E+01
.6930E+03,.1085E+01,.8000E+00,.8000E+00,.1085E+01
.6940E+03,.1061E+01,.7820E+00,.7820E+00,.1061E+01
.6950E+03,.1115E+01,.8215E+00,.8215E+00,.1115E+01
.6960E+03,.1116E+01,.8222E+00,.8222E+00,.1116E+01
.6970E+03,.1203E+01,.8868E+00,.8868E+00,.1203E+01
.6980E+03,.1183E+01,.8721E+00,.8721E+00,.1183E+01
.6990E+03,.1142E+01,.8409E+00,.8409E+00,.1142E+01
.7000E+03,.1127E+01,.8295E+00,.8295E+00,.1127E+01
.7010E+03,.1110E+01,.8168E+00,.8168E+00,.1110E+01
.7020E+03,.1124E+01,.8267E+00,.8267E+00,.1124E+01
.7030E+03,.1127E+01,.8286E+00,.8286E+00,.1127E+01
.7040E+03,.1171E+01,.8614E+00,.8614E+00,.1171E+01
.7050E+03,.1169E+01,.8593E+00,.8593E+00,.1169E+01
.7060E+03,.1173E+01,.8625E+00,.8625E+00,.1173E+01
.7070E+03,.1174E+01,.8630E+00,.8630E+00,.1174E+01
.7080E+03,.1178E+01,.8651E+00,.8651E+00,.1178E+01
.7090E+03,.1186E+01,.8712E+00,.8712E+00,.1186E+01
.7100E+03,.1183E+01,.8683E+00,.8683E+00,.1183E+01
.7110E+03,.1184E+01,.8689E+00,.8689E+00,.1184E+01
.7120E+03,.1183E+01,.8682E+00,.8682E+00,.1183E+01
.7130E+03,.1169E+01,.8576E+00,.8576E+00,.1169E+01
.7140E+03,.1174E+01,.8610E+00,.8610E+00,.1174E+01
.7150E+03,.1130E+01,.8281E+00,.8281E+00,.1130E+01
.7160E+03,.1127E+01,.8256E+00,.8256E+00,.1127E+01
.7170E+03,.9288E+00,.6783E+00,.6783E+00,.9288E+00
.7180E+03,.8360E+00,.6099E+00,.6099E+00,.8360E+00
.7190E+03,.7723E+00,.5631E+00,.5631E+00,.7723E+00
.7200E+03,.8051E+00,.5867E+00,.5867E+00,.8051E+00
.7210E+03,.9217E+00,.6728E+00,.6728E+00,.9217E+00
.7220E+03,.1084E+01,.7927E+00,.7927E+00,.1084E+01
.7230E+03,.9923E+00,.7245E+00,.7245E+00,.9923E+00
.7240E+03,.8764E+00,.6389E+00,.6389E+00,.8764E+00
.7250E+03,.8489E+00,.6183E+00,.6183E+00,.8489E+00
.7260E+03,.8953E+00,.6522E+00,.6522E+00,.8953E+00
.7270E+03,.9204E+00,.6707E+00,.6707E+00,.9204E+00
.7280E+03,.8513E+00,.6197E+00,.6197E+00,.8513E+00
.7290E+03,.9011E+00,.6564E+00,.6564E+00,.9011E+00
.7300E+03,.9492E+00,.6912E+00,.6912E+00,.9492E+00
.7310E+03,.9040E+00,.6579E+00,.6579E+00,.9040E+00
.7320E+03,.9868E+00,.7187E+00,.7187E+00,.9868E+00
.7330E+03,.1063E+01,.7745E+00,.7745E+00,.1063E+01
.7340E+03,.1093E+01,.7969E+00,.7969E+00,.1093E+01
.7350E+03,.1068E+01,.7778E+00,.7778E+00,.1068E+01
.7360E+03,.1066E+01,.7765E+00,.7765E+00,.1066E+01
.7370E+03,.1070E+01,.7794E+00,.7794E+00,.1070E+01
.7380E+03,.1097E+01,.7990E+00,.7990E+00,.1097E+01
.7390E+03,.1075E+01,.7829E+00,.7829E+00,.1075E+01
.7400E+03,.1109E+01,.8075E+00,.8075E+00,.1109E+01
.7410E+03,.1102E+01,.8019E+00,.8019E+00,.1102E+01
.7420E+03,.1106E+01,.8052E+00,.8052E+00,.1106E+01
.7430E+03,.1136E+01,.8266E+00,.8266E+00,.1136E+01
.7440E+03,.1135E+01,.8260E+00,.8260E+00,.1135E+01
.7450E+03,.1138E+01,.8276E+00,.8276E+00,.1138E+01
.7460E+03,.1143E+01,.8314E+00,.8314E+00,.1143E+01
.7470E+03,.1147E+01,.8336E+00,.8336E+00,.1147E+01
.7480E+03,.1145E+01,.8320E+00,.8320E+00,.1145E+01
.7490E+03,.1132E+01,.8227E+00,.8227E+00,.1132E+01
.7500E+03,.1132E+01,.8222E+00,.8222E+00,.1132E+01
.7510E+03,.1121E+01,.8138E+00,.8138E+00,.1121E+01
.7520E+03,.1126E+01,.8174E+00,.8174E+00,.1126E+01
.7530E+03,.1132E+01,.8216E+00,.8216E+00,.1132E+01
.7540E+03,.1135E+01,.8234E+00,.8234E+00,.1135E+01
.7550E+03,.1128E+01,.8187E+00,.8187E+00,.1128E+01
.7560E+03,.1128E+01,.8186E+00,.8186E+00,.1128E+01
.7570E+03,.1130E+01,.8198E+00,.8198E+00,.1130E+01
.7580E+03,.1117E+01,.8097E+00,.8097E+00,.1117E+01
.7590E+03,.1098E+01,.7961E+00,.7961E+00,.1098E+01
.7600E+03,.2615E+00,.1859E+00,.1859E+00,.2615E+00
.7610E+03,.1556E+00,.1100E+00,.1100E+00,.1556E+00
.7620E+03,.6404E+00,.4602E+00,.4602E+00,.6404E+00
.7630E+03,.3679E+00,.2624E+00,.2624E+00,.3679E+00
.7640E+03,.5104E+00,.3654E+00,.3654E+00,.5104E+00
.7650E+03,.6411E+00,.4604E+00,.4604E+00,.6411E+00
.7660E+03,.7497E+00,.5398E+00,.5398E+00,.7497E+00
.7670E+03,.9096E+00,.6563E+00,.6563E+00,.9096E+00
.7680E+03,.1021E+01,.7380E+00,.7380E+00,.1021E+01
.7690E+03,.1037E+01,.7493E+00,.7493E+00,.1037E+01
.7700E+03,.1065E+01,.7700E+00,.7700E+00,.1065E+01
.7710E+03,.1071E+01,.7741E+00,.7741E+00,.1071E+01
.7720E+03,.1073E+01,.7750E+00,.7750E+00,.1073E+01
.7730E+03,.1080E+01,.7803E+00,.7803E+00,.1080E+01
.7740E+03,.1075E+01,.7764E+00,.7764E+00,.1075E+01
.7750E+03,.1067E+01,.7704E+00,.7704E+00,.1067E+01
.7760E+03,.1080E+01,.7797E+00,.7797E+00,.1080E+01
.7770E+03,.1066E+01,.7694E+00,.7694E+00,.1066E+01
.7780E+03,.1060E+01,.7647E+00,.7647E+00,.1060E+01
.7790E+03,.1061E+01,.7653E+00,.7653E+00,.1061E+01
.7800E+03,.1055E+01,.7611E+00,.7611E+00,.1055E+01
.7810E+03,.1057E+01,.7618E+00,.7618E+00,.1057E+01
.7820E+03,.1063E+01,.7665E+00,.7665E+00,.1063E+01
.7830E+03,.1045E+01,.7531E+00,.7531E+00,.1045E+01
.7840E+03,.1050E+01,.7567E+00,.7567E+00,.1050E+01
.7850E+03,.1041E+01,.7502E+00,.7502E+00,.1041E+01
.7860E+03,.1052E+01,.7577E+00,.7577E+00,.1052E+01
.7870E+03,.1028E+01,.7397E+00,.7397E+00,.1028E+01
.7880E+03,.1012E+01,.7281E+00,.7281E+00,.1012E+01
.7890E+03,.1008E+01,.7253E+00,.7253E+00,.1008E+01
.7900E+03,.9752E+00,.7012E+00,.7012E+00,.9752E+00
.7910E+03,.9904E+00,.7122E+00,.7122E+00,.9904E+00
.7920E+03,.9849E+00,.7082E+00,.7082E+00,.9849E+00
.7930E+03,.9682E+00,.6960E+00,.6960E+00,.9682E+00
.7940E+03,.9959E+00,.7161E+00,.7161E+00,.9959E+00
.7950E+03,.1010E+01,.7260E+00,.7260E+00,.1010E+01
.7960E+03,.9666E+00,.6943E+00,.6943E+00,.9666E+00
.7970E+03,.9670E+00,.6944E+00,.6944E+00,.9670E+00
.7980E+03,.1007E+01,.7233E+00,.7233E+00,.1007E+01
.7990E+03,.9983E+00,.7169E+00,.7169E+00,.9983E+00
.8000E+03,.9774E+00,.7016E+00,.7016E+00,.9774E+00
.8010E+03,.9732E+00,.6984E+00,.6984E+00,.9732E+00
.8020E+03,.9705E+00,.6963E+00,.6963E+00,.9705E+00
.8030E+03,.9617E+00,.6898E+00,.6898E+00,.9617E+00
.8040E+03,.9646E+00,.6918E+00,.6918E+00,.9646E+00
.8050E+03,.9655E+00,.6924E+00,.6924E+00,.9655E+00
.8060E+03,.9977E+00,.7156E+00,.7156E+00,.9977E+00
.8070E+03,.9849E+00,.7062E+00,.7062E+00,.9849E+00
.8080E+03,.9869E+00,.7075E+00,.7075E+00,.9869E+00
.8090E+03,.9646E+00,.6912E+00,.6912E+00,.9646E+00
.8100E+03,.9499E+00,.6804E+00,.6804E+00,.9499E+00
.8110E+03,.9484E+00,.6791E+00,.6791E+00,.9484E+00
.8120E+03,.9128E+00,.6532E+00,.6532E+00,.9128E+00
.8130E+03,.8899E+00,.6365E+00,.6365E+00,.8899E+00
.8140E+03,.7581E+00,.5414E+00,.5414E+00,.7581E+00
.8150E+03,.7547E+00,.5390E+00,.5390E+00,.7547E+00
.8160E+03,.6964E+00,.4970E+00,.4970E+00,.6964E+00
.8170E+03,.7156E+00,.5107E+00,.5107E+00,.7156E+00
.8180E+03,.6842E+00,.4881E+00,.4881E+00,.6842E+00
.8190E+03,.7900E+00,.5642E+00,.5642E+00,.7900E+00
.8200E+03,.7353E+00,.5247E+00,.5247E+00,.7353E+00
.8210E+03,.8869E+00,.6338E+00,.6338E+00,.8869E+00
.8220E+03,.8550E+00,.6107E+00,.6107E+00,.8550E+00
.8230E+03,.5365E+00,.3818E+00,.3818E+00,.5365E+00
.8240E+03,.8149E+00,.5814E+00,.5814E+00,.8149E+00
.8250E+03,.8706E+00,.6216E+00,.6216E+00,.8706E+00
.8260E+03,.8291E+00,.5916E+00,.5916E+00,.8291E+00
.8270E+03,.8833E+00,.6305E+00,.6305E+00,.8833E+00
.8280E+03,.7216E+00,.5142E+00,.5142E+00,.7216E+00
.8290E+03,.8246E+00,.5881E+00,.5881E+00,.8246E+00
.8300E+03,.8073E+00,.5756E+00,.5756E+00,.8073E+00
.8310E+03,.8111E+00,.5782E+00,.5782E+00,.8111E+00
.8320E+03,.7798E+00,.5557E+00,.5557E+00,.7798E+00
.8330E+03,.8489E+00,.6053E+00,.6053E+00,.8489E+00
.8340E+03,.8092E+00,.5766E+00,.5766E+00,.8092E+00
.8350E+03,.9106E+00,.6494E+00,.6494E+00,.9106E+00
.8360E+03,.8570E+00,.6106E+00,.6106E+00,.8570E+00
.8370E+03,.9141E+00,.6516E+00,.6516E+00,.9141E+00
.8380E+03,.8784E+00,.6259E+00,.6259E+00,.8784E+00
.8390E+03,.9020E+00,.6428E+00,.6428E+00,.9020E+00
.8400E+03,.9237E+00,.6583E+00,.6583E+00,.9237E+00
.8410E+03,.9077E+00,.6466E+00,.6466E+00,.9077E+00
.8420E+03,.9147E+00,.6516E+00,.6516E+00,.9147E+00
.8430E+03,.9191E+00,.6548E+00,.6548E+00,.9191E+00
.8440E+03,.9032E+00,.6432E+00,.6432E+00,.9032E+00
.8450E+03,.9383E+00,.6682E+00,.6682E+00,.9383E+00
.8460E+03,.9352E+00,.6659E+00,.6659E+00,.9352E+00
.8470E+03,.9195E+00,.6547E+00,.6547E+00,.9195E+00
.8480E+03,.9118E+00,.6490E+00,.6490E+00,.9118E+00
.8490E+03,.8861E+00,.6306E+00,.6306E+00,.8861E+00
.8500E+03,.8494E+00,.6044E+00,.6044E+00,.8494E+00
.8510E+03,.8974E+00,.6384E+00,.6384E+00,.8974E+00
.8520E+03,.8920E+00,.6345E+00,.6345E+00,.8920E+00
.8530E+03,.8610E+00,.6124E+00,.6124E+00,.8610E+00
.8540E+03,.7416E+00,.5273E+00,.5273E+00,.7416E+00
.8550E+03,.8176E+00,.5813E+00,.5813E+00,.8176E+00
.8560E+03,.8921E+00,.6342E+00,.6342E+00,.8921E+00
.8570E+03,.9140E+00,.6497E+00,.6497E+00,.9140E+00
.8580E+03,.9066E+00,.6443E+00,.6443E+00,.9066E+00
.8590E+03,.9082E+00,.6454E+00,.6454E+00,.9082E+00
.8600E+03,.9108E+00,.6472E+00,.6472E+00,.9108E+00
.8610E+03,.9056E+00,.6433E+00,.6433E+00,.9056E+00
.8620E+03,.9204E+00,.6538E+00,.6538E+00,.9204E+00
.8630E+03,.9422E+00,.6692E+00,.6692E+00,.9422E+00
.8640E+03,.8952E+00,.6356E+00,.6356E+00,.8952E+00
.8650E+03,.8876E+00,.6302E+00,.6302E+00,.8876E+00
.8660E+03,.7982E+00,.5666E+00,.5666E+00,.7982E+00
.8670E+03,.8331E+00,.5913E+00,.5913E+00,.8331E+00
.8680E+03,.9067E+00,.6434E+00,.6434E+00,.9067E+00
.8690E+03,.8880E+00,.6301E+00,.6301E+00,.8880E+00
.8700E+03,.9134E+00,.6480E+00,.6480E+00,.9134E+00
.8710E+03,.9010E+00,.6391E+00,.6391E+00,.9010E+00
.8720E+03,.8981E+00,.6370E+00,.6370E+00,.8981E+00
.8730E+03,.8964E+00,.6357E+00,.6357E+00,.8964E+00
.8740E+03,.8859E+00,.6281E+00,.6281E+00,.8859E+00
.8750E+03,.8679E+00,.6153E+00,.6153E+00,.8679E+00
.8760E+03,.8768E+00,.6215E+00,.6215E+00,.8768E+00
.8770E+03,.8861E+00,.6280E+00,.6280E+00,.8861E+00
.8780E+03,.8952E+00,.6344E+00,.6344E+00,.8952E+00
.8790E+03,.8817E+00,.6247E+00,.6247E+00,.8817E+00
.8800E+03,.8632E+00,.6115E+00,.6115E+00,.8632E+00
.8810E+03,.8488E+00,.6012E+00,.6012E+00,.8488E+00
.8820E+03,.8672E+00,.6141E+00,.6141E+00,.8672E+00
.8830E+03,.8706E+00,.6164E+00,.6164E+00,.8706E+00
.8840E+03,.8668E+00,.6137E+00,.6137E+00,.8668E+00
.8850E+03,.8736E+00,.6184E+00,.6184E+00,.8736E+00
.8860E+03,.8286E+00,.5863E+00,.5863E+00,.8286E+00
.8870E+03,.8405E+00,.5947E+00,.5947E+00,.8405E+00
.8880E+03,.8500E+00,.6013E+00,.6013E+00,.8500E+00
.8890E+03,.8646E+00,.6117E+00,.6117E+00,.8646E+00
.8900E+03,.8524E+00,.6029E+00,.6029E+00,.8524E+00
.8910E+03,.8525E+00,.6028E+00,.6028E+00,.8525E+00
.8920E+03,.8237E+00,.5823E+00,.5823E+00,.8237E+00
.8930E+03,.7925E+00,.5601E+00,.5601E+00,.7925E+00
.8940E+03,.7520E+00,.5311E+00,.5311E+00,.7520E+00
.8950E+03,.6959E+00,.4911E+00,.4911E+00,.6959E+00
.8960E+03,.6427E+00,.4533E+00,.4533E+00,.6427E+00
.8970E+03,.5337E+00,.3759E+00,.3759E+00,.5337E+00
.8980E+03,.5984E+00,.4217E+00,.4217E+00,.5984E+00
.8990E+03,.4391E+00,.3090E+00,.3090E+00,.4391E+00
.9000E+03,.6284E+00,.4430E+00,.4430E+00,.6284E+00
.9010E+03,.4538E+00,.3192E+00,.3192E+00,.4538E+00
.9020E+03,.5673E+00,.3997E+00,.3997E+00,.5673E+00
.9030E+03,.5694E+00,.4009E+00,.4009E+00,.5694E+00
.9040E+03,.7459E+00,.5260E+00,.5260E+00,.7459E+00
.9050E+03,.7152E+00,.5042E+00,.5042E+00,.7152E+00
.9060E+03,.6653E+00,.4688E+00,.4688E+00,.6653E+00
.9070E+03,.5188E+00,.3650E+00,.3650E+00,.5188E+00
.9080E+03,.5286E+00,.3719E+00,.3719E+00,.5286E+00
.9090E+03,.5826E+00,.4101E+00,.4101E+00,.5826E+00
.9100E+03,.4956E+00,.3484E+00,.3484E+00,.4956E+00
.9110E+03,.5433E+00,.3822E+00,.3822E+00,.5433E+00
.9120E+03,.5696E+00,.4007E+00,.4007E+00,.5696E+00
.9130E+03,.5016E+00,.3525E+00,.3525E+00,.5016E+00
.9140E+03,.4966E+00,.3489E+00,.3489E+00,.4966E+00
.9150E+03,.5408E+00,.3801E+00,.3801E+00,.5408E+00
.9160E+03,.4509E+00,.3166E+00,.3166E+00,.4509E+00
.9170E+03,.5994E+00,.4214E+00,.4214E+00,.5994E+00
.9180E+03,.4584E+00,.3218E+00,.3218E+00,.4584E+00
.9190E+03,.6185E+00,.4349E+00,.4349E+00,.6185E+00
.9200E+03,.6286E+00,.4421E+00,.4421E+00,.6286E+00
.9210E+03,.6650E+00,.4678E+00,.4678E+00,.6650E+00
.9220E+03,.5781E+00,.4063E+00,.4063E+00,.5781E+00
.9230E+03,.6445E+00,.4533E+00,.4533E+00,.6445E+00
.9240E+03,.5891E+00,.4139E+00,.4139E+00,.5891E+00
.9250E+03,.5779E+00,.4060E+00,.4060E+00,.5779E+00
.9260E+03,.5814E+00,.4083E+00,.4083E+00,.5814E+00
.9270E+03,.6667E+00,.4685E+00,.4685E+00,.6667E+00
.9280E+03,.4436E+00,.3109E+00,.3109E+00,.4436E+00
.9290E+03,.3922E+00,.2746E+00,.2746E+00,.3922E+00
.9300E+03,.2902E+00,.2029E+00,.2029E+00,.2902E+00
.9310E+03,.2770E+00,.1936E+00,.1936E+00,.2770E+00
.9320E+03,.1815E+00,.1265E+00,.1265E+00,.1815E+00
.9330E+03,.1401E+00,.9753E-01,.9753E-01,.1401E+00
.9340E+03,.6152E-01,.4262E-01,.4262E-01,.6152E-01
.9350E+03,.1527E+00,.1064E+00,.1064E+00,.1527E+00
.9360E+03,.8400E-01,.5835E-01,.5835E-01,.8400E-01
.9370E+03,.8584E-01,.5964E-01,.5964E-01,.8584E-01
.9380E+03,.1094E+00,.7603E-01,.7603E-01,.1094E+00
.9390E+03,.2718E+00,.1898E+00,.1898E+00,.2718E+00
.9400E+03,.3389E+00,.2369E+00,.2369E+00,.3389E+00
.9410E+03,.2387E+00,.1665E+00,.1665E+00,.2387E+00
.9420E+03,.2860E+00,.1997E+00,.1997E+00,.2860E+00
.9430E+03,.1785E+00,.1244E+00,.1244E+00,.1785E+00
.9440E+03,.2011E+00,.1403E+00,.1403E+00,.2011E+00
.9450E+03,.2496E+00,.1741E+00,.1741E+00,.2496E+00
.9460E+03,.1107E+00,.7698E-01,.7698E-01,.1107E+00
.9470E+03,.2447E+00,.1706E+00,.1706E+00,.2447E+00
.9480E+03,.1809E+00,.1260E+00,.1260E+00,.1809E+00
.9490E+03,.3456E+00,.2412E+00,.2412E+00,.3456E+00
.9500E+03,.7085E-01,.4914E-01,.4914E-01,.7085E-01
.9510E+03,.3429E+00,.2393E+00,.2393E+00,.3429E+00
.9520E+03,.1582E+00,.1100E+00,.1100E+00,.1582E+00
.9530E+03,.2243E+00,.1563E+00,.1563E+00,.2243E+00
.9540E+03,.2901E+00,.2024E+00,.2024E+00,.2901E+00
.9550E+03,.2221E+00,.1548E+00,.1548E+00,.2221E+00
.9560E+03,.2352E+00,.1641E+00,.1641E+00,.2352E+00
.9570E+03,.1573E+00,.1094E+00,.1094E+00,.1573E+00
.9580E+03,.3546E+00,.2477E+00,.2477E+00,.3546E+00
.9590E+03,.2611E+00,.1820E+00,.1820E+00,.2611E+00
.9600E+03,.2909E+00,.2028E+00,.2028E+00,.2909E+00
.9610E+03,.3448E+00,.2406E+00,.2406E+00,.3448E+00
.9620E+03,.3256E+00,.2272E+00,.2272E+00,.3256E+00
.9630E+03,.3893E+00,.2719E+00,.2719E+00,.3893E+00
.9640E+03,.3521E+00,.2458E+00,.2458E+00,.3521E+00
.9650E+03,.3876E+00,.2706E+00,.2706E+00,.3876E+00
.9660E+03,.3796E+00,.2649E+00,.2649E+00,.3796E+00
.9670E+03,.3741E+00,.2610E+00,.2610E+00,.3741E+00
.9680E+03,.5672E+00,.3968E+00,.3968E+00,.5672E+00
.9690E+03,.5859E+00,.4098E+00,.4098E+00,.5859E+00
.9700E+03,.5255E+00,.3673E+00,.3673E+00,.5255E+00
.9710E+03,.6320E+00,.4422E+00,.4422E+00,.6320E+00
.9720E+03,.6030E+00,.4218E+00,.4218E+00,.6030E+00
.9730E+03,.4917E+00,.3435E+00,.3435E+00,.4917E+00
.9740E+03,.4720E+00,.3297E+00,.3297E+00,.4720E+00
.9750E+03,.4997E+00,.3491E+00,.3491E+00,.4997E+00
.9760E+03,.4554E+00,.3179E+00,.3179E+00,.4554E+00
.9770E+03,.5441E+00,.3802E+00,.3802E+00,.5441E+00
.9780E+03,.5067E+00,.3539E+00,.3539E+00,.5067E+00
.9790E+03,.5373E+00,.3753E+00,.3753E+00,.5373E+00
.9800E+03,.4994E+00,.3487E+00,.3487E+00,.4994E+00
.9810E+03,.6327E+00,.4423E+00,.4423E+00,.6327E+00
.9820E+03,.5952E+00,.4159E+00,.4159E+00,.5952E+00
.9830E+03,.5659E+00,.3953E+00,.3953E+00,.5659E+00
.9840E+03,.6633E+00,.4638E+00,.4638E+00,.6633E+00
.9850E+03,.5922E+00,.4137E+00,.4137E+00,.5922E+00
.9860E+03,.6798E+00,.4753E+00,.4753E+00,.6798E+00
.9870E+03,.6604E+00,.4616E+00,.4616E+00,.6604E+00
.9880E+03,.6600E+00,.4612E+00,.4612E+00,.6600E+00
